Interaction_ID,Customer_ID,Interaction_Date,Interaction_Type,Issue_Resolved
631e0a91-7b92-42ba-b92c-22042762131a,10cb18e7-f765-4336-bed6-32e5845ce923,2024-04-10,Phone,False
b7051135-5f14-491d-9abe-93e188f616e4,9f8a4fa9-aaa4-481b-98c3-216d940a4ac6,2024-03-06,Phone,True
392b129b-ad23-4e78-948e-9980ed154c81,d6ae30a4-41de-40b1-8f7b-3acdcaedb4ce,2024-08-19,Email,True
77083f84-d95a-40ab-8c8e-c6946c100b75,96012fd8-091c-4290-a3c3-b8fb9b8772e0,2024-03-19,Phone,True
6b60d5ca-1b62-4ee1-8b10-4c3145579325,5372abfe-a410-44a5-8e36-31bea77cc6dd,2024-02-23,Email,True
9ed232a0-1b61-4ae7-b6a9-5dba81823ab5,1d664e5b-d86e-4a54-9d4f-11efa34f9686,2024-07-08,Email,False
2e5dc366-051a-4e59-bc6f-eb59b7334d01,f0726893-40da-463d-aefb-707b73f796e6,2024-02-26,Phone,True
f38df883-04e0-4a7d-b94f-8042b77f7022,e389eea3-1879-4df8-9311-fb2b068c4082,2024-01-17,Phone,True
f9f4a55f-9178-4626-8622-9ce599407e3e,c756b950-6500-4c4a-90c9-61aea582d3ab,2024-07-28,Email,False
e28c1e94-e190-4815-95a3-a4cf296ac152,66ef8007-45fe-40cf-a6a4-6ceac9a7c5ee,2024-03-14,Phone,False
c05158d0-0a48-4266-bc5b-7551a2698986,0b7f37a7-5ef6-4514-afa5-87f24ad4ea70,2024-05-14,Chat,True
db7948e5-e049-48b7-b7e9-8f6835e85c39,a816cf2d-0c49-4c1c-9a05-64715fc11b29,2024-05-18,Phone,True
860ee127-1002-46b6-b235-1e0051401574,ec910504-7738-463c-b269-1b1617b09ad1,2024-01-26,Chat,False
4c54d76c-d792-41da-b8c1-fc14fc74b1f9,cbbcf29e-4b50-41b9-acdc-53318fa98227,2024-02-11,Phone,True
05eeeff1-bc23-47ce-8473-933385f19b23,2d374acf-1c9c-412e-ac53-90e9892ac707,2024-02-03,Email,True
3f5e79ba-8306-47f9-8930-20ff4d50d7f3,139771bf-31b5-4508-bcca-9108a68d4ab7,2024-04-11,Phone,True
61fbd285-7112-41b0-95a9-ef0611ac831f,6db91da3-dff0-4c73-8dd5-aa1a5ce857bc,2024-08-06,Phone,True
57441f1d-f7fa-4717-bb1f-91b42dabda9c,4c102fa1-f886-4eda-85c4-0f6d1e7116d6,2024-06-30,,True
19f084fb-e880-487b-8650-6621e1823f8d,54071699-f838-4567-af10-ebc9368e025f,2024-08-11,Chat,True
a6ef3144-ea9d-4919-b187-7fde4be54cdd,fb77bcae-7853-4a69-92e6-37ddfbeaa683,2024-02-03,Chat,False
2b2c9fc8-9080-45ed-8a33-218218b53197,93d47a90-0e32-498a-96f4-b33c1ee5d23f,2024-04-15,Chat,True
5734388a-6854-4c45-a201-e6c3c26d6121,98508bcb-cc65-43c1-8126-dd6aa3831d5c,2024-08-03,Phone,False
3cd67a7f-75dd-4b3d-addf-8645b7d11f8c,3c474fce-7479-4759-83a6-3678ce96f4ea,2024-08-15,Chat,False
45a8d634-28c2-4f61-a1f3-ee0c131948ab,58f2b617-5029-4905-a59e-93577f9aeb7e,2024-08-16,Phone,False
ce338e64-3ebd-4dc2-b5b7-d85c80853aff,d175f8f1-f29f-448f-a9bf-28d9d20e6d47,2024-02-25,Email,True
add0e56e-199a-46b3-8db4-4973879997dc,64c3b31f-351c-4445-b609-1813020cef91,2024-04-23,Phone,False
3824d7e5-01f3-426f-b860-0e41cb2c7a7e,a28e0da1-cb27-4de4-bf2d-6a40b8c9985b,2024-07-04,Chat,True
e2a1fa5e-adec-4447-9ebe-fd212c20ff38,1d2998ec-9983-479a-bce2-28bd5b56aa3c,2024-01-07,Chat,False
628b1d8f-4b94-45ff-ae10-c62d8a5892ff,57f568d3-0c59-4f02-968f-4faecf49b066,2024-04-28,Phone,True
54208433-cbe5-4b81-b4fe-53d22de403b8,8d533d2a-7c02-4345-8a9d-0349182dd268,2024-01-02,Chat,True
9b8c87fa-e588-44b6-9304-df319c07536c,20566376-aa05-4b75-915d-93d7496202d0,2024-03-02,Phone,True
1d36387e-ed36-4c2e-8436-843572e3a4c8,877b1593-0779-4490-aff6-e860b828f4d9,2024-07-06,Phone,True
fe32d8ab-db9d-4567-bd9d-0bdfe54e3a46,babec972-ffb3-4c56-99c3-e8e3855adf0f,2024-05-24,,True
61c10562-aad9-421c-985e-d73e96f8d54c,46429917-5a0f-4042-b39b-3dda0e9e9151,2024-03-13,Email,True
c9c2b740-b065-4841-a68a-abe9b087d307,cc56da90-b661-437c-aa66-b5ad62fb5622,2024-04-18,Phone,True
de9b34eb-cb9c-4bcd-903d-357f9620b12e,b70e7c3c-6c5a-4469-88ac-b2857e5a92ed,2024-02-03,,False
f205c60b-4783-4ca8-a548-a3635fe16faf,55f70932-3469-4536-a034-a92fb656766f,2024-04-09,Email,False
92dbd9ef-b4b8-4b53-a768-73b39be4336f,e78cedd7-bf36-4830-8f22-4552ac5599b7,2024-02-01,Phone,True
55490f23-f4a4-4cab-b450-c6b99a4d9340,0788f200-5721-41ec-9ff5-0ffc65fb465b,2024-03-13,Phone,False
f49c77a1-8138-4b94-ad08-0129d66e42ef,aaa3cb01-e425-4429-a9fa-574b61ccfaa3,2024-02-14,Email,True
4d8c6a16-fc6c-4792-b4c2-077f1df626fd,c574c838-f8f7-4e22-b8fb-5950756262f4,2024-06-17,Email,False
d8155712-abc0-485b-a50b-362f47f83a0d,480bccf9-0f7e-46e3-b5e4-f59de3a78e42,2024-02-26,Chat,False
b453e71f-09e4-4117-bce9-a7bafd1f3a8a,11c5aa4e-e3c6-46ff-9667-2816ebbbe2b4,2024-03-22,Chat,True
ebb28cd2-fe9f-4135-9c54-701688aaa90e,492cb81e-45e2-49fd-9337-c0986cfcfc17,2024-06-18,Phone,True
a9723193-3817-4f15-aa98-9d556393d463,f134728d-1290-4814-bdfb-cfcd9a9664ec,2024-08-09,Chat,False
780369b2-69eb-481f-8084-0f59136209f0,9f50ba63-e48d-4c8d-87ca-b0e8039a2f93,2024-05-24,Phone,True
0dacb0eb-2acf-42b3-a2d6-7b8b7eeff351,1189a9af-0112-47de-a3d7-2a37de35475d,2024-07-25,Email,True
a3b91d6d-7521-48fd-9f59-927e5204802a,856a3393-0d6b-482f-96d9-04e19d17677a,2024-07-01,Chat,False
dfa49343-ed72-4323-8619-29fae1ba91e6,a18aa4ff-e7be-4e30-9205-6d82327a649a,2024-02-15,Email,False
b4ac2dc7-0d6c-4656-9529-94743275445b,3a98d8db-a695-4811-8dd7-dc0ad191e455,2024-08-03,Phone,False
dfa9c27f-b77b-432d-b983-7b8d3732950f,a86c33f3-1d66-47a1-b688-9a980aa8ba50,2024-01-27,Phone,False
c4fa3256-e4ab-4994-9b60-1caa0e4400a4,a9870b94-ad60-4ff4-99a9-817ecf8e4a1a,2024-01-08,Chat,True
d93a19ec-66a2-4f4a-a33d-7ab9757f7d47,f5b98c90-b50f-493b-a3db-ce059841f052,2024-07-23,Phone,False
58e817b0-adb1-43dd-9c39-a69cb84dcf00,0cb9c9d6-5825-48f2-8ee2-4b1cafbac06a,2024-01-26,Chat,False
31d3ae50-e3eb-44da-8d9d-228184f5fb33,5613fae4-8955-454c-81d7-c4d0ce4a4cbc,2024-06-15,,True
29169262-118f-4a67-ac31-2515cbeb76b3,16c06854-b963-4325-bf44-295783569f40,2024-01-14,Chat,True
bc9d4d4d-989d-45a0-8cde-58fa1747ed95,dae0689d-0c38-440c-b921-fe2413c3df3b,2024-03-21,Email,True
bc29d53a-fdac-4802-9e7a-67662106dd9c,302515f3-d41c-404b-8a5b-37f8b2cb9de2,2024-05-21,Chat,False
1bd4e0c4-6bd2-4f65-afbd-bcce82d17463,b0d4f1e8-7f0f-4d61-8169-81ee81f204e6,2024-06-14,Email,True
be567f49-a631-472b-afbe-8565772e4ec8,ea0fc986-f19d-4eb6-9a00-7e1c1bc6025e,2024-04-10,Chat,False
b6f2b943-1ca0-4f92-b0e9-fc86eddad2ae,c756b950-6500-4c4a-90c9-61aea582d3ab,2024-04-08,Email,True
34b064b9-f03d-4a23-97df-43e211342aa9,75af95a2-e30e-4841-9eaa-0bc65340b18a,2024-06-25,Chat,True
379608ad-7e90-4974-bab9-7bb865551b01,fe887e53-e78f-4207-8e5e-73e38baf3e0d,2024-08-11,Phone,False
050ffc66-d04b-46e8-a693-464d04a68548,a672f866-e1e2-4212-9f00-c331c0606029,2024-01-05,Chat,False
27f74105-89ee-4689-ba54-5a07a8fd423a,00fc38f7-b5c7-465c-839b-a55185f2635f,2024-03-10,,False
0524b96a-f8b8-4094-894a-164f0ec86d65,a816cf2d-0c49-4c1c-9a05-64715fc11b29,2024-06-23,Email,True
19c46903-5fbe-475e-ad01-73fa417775e9,4dcdd84f-3ba7-48b4-9aea-50fb92be028f,2024-04-05,Email,True
c1d8138d-806a-41fe-87c6-ab314b767c75,e8c294e5-e3e0-4af2-aadc-bcbb77e4c339,2024-03-01,,True
2bd41265-cd4a-4f5c-9c21-409c4961661c,f546da7e-12b3-4d44-8d3f-7628869787ca,2024-06-09,Chat,True
fb13e470-31f1-4b02-b988-ca9a42289984,16c06854-b963-4325-bf44-295783569f40,2024-05-29,Chat,True
8c4e05af-3c72-4a16-97c1-8549e93b4e90,471524fb-d938-4f65-80d0-6ee269761b2f,2024-04-14,Phone,True
191bf1d6-a9f6-4990-904a-c55fffaa1771,b8e96810-c0bc-4b5e-8e2c-8b61afd70831,2024-06-16,Phone,False
0b0c03f9-4699-49d3-be55-c87fdf29c395,48f17009-8f9a-4b05-a050-d881008a790b,2024-01-05,Chat,False
51bd3978-dded-4306-8d89-8cfc7356900b,eb719f2b-721c-4e0e-b322-2074dcc4699e,2024-05-30,Chat,False
1bb143af-c4cd-49cc-9988-9aac18f9128e,3c474fce-7479-4759-83a6-3678ce96f4ea,2024-05-27,Chat,False
c3f951bb-9055-48a0-ada8-9c3055ecd9f7,5763fb1e-1da0-47ac-bcdd-ebf926dbf43b,2024-03-18,Phone,False
2527a6f4-2d85-499b-9e0e-0867ac5335ca,149b8752-cedd-4c06-bbf9-aeadef2ec970,2024-05-31,Phone,True
a2ec7ff4-a722-425c-a366-a18132749c23,a5571fa0-25bd-4d78-a2d7-fa8eb23cdba2,2024-08-02,Email,False
2f28cff5-174c-43d5-9ec9-71930f570471,e8c294e5-e3e0-4af2-aadc-bcbb77e4c339,2024-05-31,Chat,True
9ebd70a4-5727-438d-b349-bc54b3535007,f9591e3a-9268-4a26-9541-e7fbeb3bb44c,2024-01-01,Email,False
81d04c51-81ef-44a8-8d3d-6fe239688fd8,afb47af0-4389-4954-972b-964db440169c,2024-06-14,Phone,False
4ec35330-f16e-4ffd-b07e-0db05eaf57ee,ff05ceba-f459-4714-a252-e03198d9934c,2024-05-04,Phone,True
b092184b-6eb8-4e69-9fc5-a011d6880fd7,48fd0fea-3e22-424a-b63b-d7cfd99e27dc,2024-06-05,Phone,False
144d98b1-b83a-4e69-bbf0-f78cb694fb5c,76ca8016-f484-41cb-beea-882405bdddbc,2024-06-17,Chat,True
f2324403-4229-4fa7-aa7e-8de3b38bc0b0,86b74a1f-25f6-4fb3-b91d-bdd3c66382b4,2024-05-23,Chat,False
91cc267a-1677-4222-bcc1-14a2b6e33457,21231327-01b6-4020-bddb-d4717e676541,2024-01-07,Phone,True
50268f98-5d07-4f2e-ad24-d9e4ab775996,1d664e5b-d86e-4a54-9d4f-11efa34f9686,2024-08-06,Email,True
de502a1d-53ad-460c-9c55-dfce1b161982,8758831f-c1cb-4369-b61d-55de280a4dca,2024-01-13,Phone,False
9a54a790-3163-4db4-a30e-a05aab8ba25c,87728329-1121-4e4c-b2d7-35cca67a2275,2024-01-13,Email,False
1c61f4a3-e64c-41d7-9b78-b7cbc437562a,236c5923-6279-4dfd-9305-87215258e57f,2024-06-24,Phone,True
6aaca378-05f7-4cc1-810e-5be2cd8c5519,ff19ffee-f0ca-4137-80c5-a588757eaf2c,2024-04-13,Phone,True
fed16ffa-ec4a-4f63-8ead-ec93abdc034e,139771bf-31b5-4508-bcca-9108a68d4ab7,2024-07-12,Chat,True
c6d61134-3bc4-4396-ab13-6579840ae0ef,4d49980c-3673-45b6-8dec-800abe913197,2024-02-27,Chat,True
a55a21ca-7ab7-430d-be3e-6075c1a5ff2d,cde0c2fb-5bd7-43f6-a9ac-7f27d89005c7,2024-08-15,Chat,True
a1ad444c-84d8-4a9a-82d8-38ad8369a300,552651e9-3ff6-4c64-bdc5-863a8c65c5b2,2024-05-09,Email,False
c7f2af9d-ed50-48e4-a7cb-b09376d2f058,69ac4875-45f6-48dd-8633-01f8bd09bc88,2024-03-09,Chat,True
864146a7-6fc4-476e-b28e-35efb1d2fa5b,c2622e7f-1cb5-4dc2-90d2-46fe480dcae1,2024-01-01,Chat,False
d3df7c87-ed42-4629-b376-75bf1bfeec6d,ce9cfb03-0d1d-4654-bd97-1a90c4c160fa,2024-02-20,Email,False
f39bdede-59b9-4646-a54c-2f997c4074d2,75702ccf-2ad2-484f-b9be-1c48bddc08c5,2024-02-17,Phone,True
29f9d32e-d8ef-432e-879f-b2e37169be01,38665d78-cba8-47c1-8e42-c2d3299f6759,2024-05-25,Phone,False
5baa4a41-a6a5-4ba7-8341-22ceeea50110,c3bd109a-37ad-4d02-810d-c75c985062fb,2024-05-31,Phone,False
e27aa4b7-3a9a-49b3-afa1-cbf44db97a60,c2622e7f-1cb5-4dc2-90d2-46fe480dcae1,2024-02-17,Chat,False
75596948-a4b8-4a08-a8c0-bddd5636cf43,c2f23a03-dacf-4454-84fe-9fc71c0823b5,2024-05-14,Chat,False
712ff4e2-eb8a-4459-83aa-241578ad35b4,d7522cab-f713-4c74-9d32-fadba3a20a85,2024-06-09,Phone,False
684f7bbb-2bde-46c5-805c-a56ef06847e5,61a98216-3f7a-4a96-b561-172f46606985,2024-07-17,,False
143efccc-309b-4c71-833e-325d89393f23,b00b496d-1daa-4b47-9d1c-b33517e4573f,2024-07-22,Chat,False
5cdf17ee-1e99-48cd-b7ba-e888b12460da,fba30250-faee-4272-b049-e65dc55f9368,2024-08-18,Chat,False
372224b7-0b35-4d0d-95de-65abd461fac1,1189a9af-0112-47de-a3d7-2a37de35475d,2024-01-23,Phone,False
e175c501-323d-4a39-9d0b-d81c921ac375,51983bd3-03a4-42c8-b784-e978d8771d0f,2024-06-01,Email,False
ca05f6c4-3621-43a3-9af1-b47651190088,d625e728-93bf-4b14-8bd6-0fa9260e01f8,2024-01-30,Chat,False
57a43213-e543-44c6-bbbf-179096675ead,d2c89e2c-00a6-47ca-b68e-354a85d82544,2024-06-13,Chat,False
c5303673-c494-4d2f-95ed-bf22cbf3e99c,590361a8-caa0-424c-8d77-70608c42795b,2024-04-26,Phone,False
534b43b3-abcd-4e39-9079-4a910dd4030e,8a5657a9-021b-4b28-9360-ba7b35393f63,2024-01-23,Chat,True
24672e25-38d5-4283-b8f0-6fbdc0488dac,cbd8dd38-90fb-42bd-bff4-11f6b2057957,2024-02-09,Email,False
a39a87d8-9745-4b28-9532-73cafa797ad9,f1a1ed7b-46f3-4810-a974-bb7721b6ecc0,2024-05-25,Phone,False
399d1411-284a-4e6a-890f-b21dfca9a6c6,952f6b7a-4c86-478c-a97d-b7266b95fbe6,2024-05-13,Email,True
9f9d1cc3-b155-432b-80c6-e7a41e07e0e6,d625e728-93bf-4b14-8bd6-0fa9260e01f8,2024-04-13,,False
d7f36144-8472-4cf3-84ea-ba102581e801,7622c988-b135-4108-8c85-f99b453b1f9d,2024-01-10,Chat,False
b9e614ca-61fe-4edc-9813-fcc007bdd37a,58f2b617-5029-4905-a59e-93577f9aeb7e,2024-07-10,Chat,False
1a92f0e2-d1a6-4442-825c-9a709aec7bbe,d81fb3b9-223a-4a2f-883f-ed21ba7eec5c,2024-06-04,,False
153b7143-59b8-4f1e-9ea3-c0c7d000a772,471524fb-d938-4f65-80d0-6ee269761b2f,2024-03-22,Email,False
dc80ea7a-997f-4bcc-b77a-ccee751f8ec2,d7522cab-f713-4c74-9d32-fadba3a20a85,2024-05-28,Email,False
f3e1cd16-f579-4083-acd6-d8a7ed39fb9d,9847b4ef-25c3-4e11-be68-347b6eed2022,2024-08-06,Chat,True
25ed5d36-843c-4bef-9e70-c082f024a853,46429917-5a0f-4042-b39b-3dda0e9e9151,2024-05-18,Phone,False
9a06b941-32d7-4d13-a58b-53aec867d267,470a6b1d-1ead-4843-b58d-4ca3f441db4f,2024-06-18,Phone,True
cb3402cf-1453-4472-b5e0-b8841e55a99e,83f85be8-d495-47ab-bea3-adfc7d241082,2024-01-03,Email,True
579ea249-25ec-41e0-a3d3-900d61bed2fa,c83fa867-56ae-4338-8ac3-de10c62031f1,2024-07-11,Chat,False
9e5d3d91-4275-496a-8990-6824a551d891,56c358bc-4463-4ed7-a555-56878d20bfc9,2024-01-13,Chat,True
0eeb4379-f7d2-417c-a97a-fb92ed042334,4d49980c-3673-45b6-8dec-800abe913197,2024-02-07,Chat,False
43c4b209-099b-4f43-87ca-90fde5059979,31010ce5-cdc5-46c7-ac51-002a5098bb57,2024-02-26,Phone,False
ea1ca3e0-fe34-453f-867e-5e9b6814b04a,c1ef6db1-e10f-4ffa-b055-7a65d2f15401,2024-05-20,,False
bd3bd199-2f72-4e68-92d3-95bb5d98d4d2,8a8e0e43-2a68-4545-9e19-08f44a319476,2024-01-23,Phone,False
ff36f5f9-b8b4-4267-bb48-aa6326c70efe,9c1baa94-9eda-4531-b807-e6e05bedee88,2024-07-28,Phone,True
a772d462-07b3-4cd4-8267-948fa140e38b,4906f8ff-632d-4e40-9819-b8f05a57ffe7,2024-01-16,Email,True
167d5e78-5313-4844-a37f-04c9b741040e,236c5923-6279-4dfd-9305-87215258e57f,2024-04-17,Email,False
7dcf516a-e98a-4637-984d-a52990e102da,2cc1e020-c006-4a52-8e87-bb154e882a72,2024-03-09,Chat,True
f18158de-3a92-4f78-ba33-83ff695e9936,c83fa867-56ae-4338-8ac3-de10c62031f1,2024-01-08,Email,True
6bd3487e-f612-4909-a770-9ac45d930f28,8d356841-fb0c-4dfa-9f69-537edf941b50,2024-08-07,,False
872ee316-6ab4-4ce7-aea9-fc18f3612610,627d9829-6d52-4899-b01e-9c4843c67bd1,2024-08-08,Chat,False
7cb73cf5-fe67-4e32-b0dc-7d45a0f4358a,cc9a2115-b197-4a2b-9a6a-0fb2da5a0c73,2024-06-12,Email,False
edd7e845-769b-4107-a87f-1d477d40a8e0,5372abfe-a410-44a5-8e36-31bea77cc6dd,2024-06-17,Chat,False
11b527b3-435f-472e-8da5-27b7ade93020,de8a7d83-4e9a-4ccf-aabe-07d5c37f232f,2024-03-20,Phone,True
ea385531-1e9d-46ed-85fa-d33cf4a9af52,84441f52-77e5-450b-97d2-80f64c5c4fb4,2024-02-16,Phone,True
0bc39d58-5777-4476-a6ae-9953bc678c64,f9591e3a-9268-4a26-9541-e7fbeb3bb44c,2024-05-07,Chat,True
eeda8ea8-aa7a-48a3-9040-dca867b26695,b8eaa8af-fe31-4f60-a4d3-2037756d4e56,2024-02-10,Email,False
2f0e2e1f-f6a3-46db-9379-4becd221efcd,d6ae30a4-41de-40b1-8f7b-3acdcaedb4ce,2024-06-23,Chat,True
f1838cd1-4727-4802-92b8-cf31f1f7582f,e47edfb0-2977-434a-8bc3-f75b8b6ea95c,2024-06-22,,False
9a0762c5-614a-4170-b659-b128bed08bff,139771bf-31b5-4508-bcca-9108a68d4ab7,2024-03-18,Chat,False
1acfe33d-dec9-4c16-aefb-988159eb6d26,5613fae4-8955-454c-81d7-c4d0ce4a4cbc,2024-07-22,Phone,True
1602cc2d-3dd7-46a7-be02-9eefd0405ab1,64d9fc83-354a-4c4f-a4da-a0c9ed1ffa54,2024-08-13,Email,True
eb4cd977-3373-4b7e-bffc-7eeeb68d3abd,07ca86c3-8485-47a5-9d90-d8ccf2f12fe0,2024-07-30,Email,False
8a25ae39-8fff-4808-b827-62299c84ea53,febd4cc4-d9ee-49d7-a4f2-1dcdbe1c49a5,2024-01-12,,False
4c4418b7-33cb-4f1a-b2ae-01bf6da9b81e,e6d8f10e-2ae8-446d-a0ed-bd0b5d29b3b6,2024-03-30,Email,False
5ea955b0-9b47-4cc4-8779-192c691ba259,b161e3c2-7641-4be2-99d6-1b4b62f73e57,2024-05-01,Chat,False
e9136034-8e1a-489a-9100-d7a9e1bbb98b,d7b1f2e9-0f8a-4937-ada5-16c03a9229fc,2024-07-20,Chat,True
0ee3a196-6739-41a3-9bb2-82ebf4c69ab6,e8c294e5-e3e0-4af2-aadc-bcbb77e4c339,2024-07-25,,True
a9c096ae-e3eb-470e-982e-d503ca139cd3,77fad2f0-0e5c-4a1d-b7da-63e154f71b8e,2024-04-29,Email,True
e6f1e99c-79ad-4cf6-9f57-ae7990e32c5c,8f42d0ab-d446-4084-a40e-70c1fae0468e,2024-07-12,Email,True
29a9c927-18ce-40e6-b176-4005c1110850,552651e9-3ff6-4c64-bdc5-863a8c65c5b2,2024-05-07,Email,False
310cdb24-699b-4ab7-b451-0334d1975c52,6693ba68-e359-4332-9500-1c6bf20b81c8,2024-07-01,Phone,True
5e5265a4-58e4-4a40-a7bb-abccc43649c7,197179e6-d4ca-472b-a976-44e3ca91d064,2024-02-16,Chat,False
1e4d1fb4-65ff-4072-a6d0-636776e340c4,5372abfe-a410-44a5-8e36-31bea77cc6dd,2024-05-23,Phone,False
6a08e900-965f-4974-9da4-ea7a31f4cd8a,3f6c26f3-aef8-4992-a588-18b2d28726ff,2024-01-06,Email,True
579b0011-f4b2-4137-9d7d-31bf4ccd9d97,710b89d0-d0e4-41ed-85d4-fedb27a8594f,2024-08-17,Email,True
5b22ffa0-5a35-40fc-869f-12e6b6e03a08,31505fa1-f057-42ad-81bb-3ec3b0c26346,2024-06-25,Phone,False
11000cce-885a-48e9-a9a6-7ca9eb3f4de7,bd56525d-e899-4312-9763-e79d3f6fa54c,2024-04-11,Phone,True
838db2b9-04e6-4195-a433-ac20b2263fd1,8588e821-cdd8-4103-b2fb-3f0dbcf5c551,2024-07-17,Phone,True
020a69b5-eaf5-41a1-9331-4f9a6cd56ddf,5613fae4-8955-454c-81d7-c4d0ce4a4cbc,2024-01-10,,True
dedb9846-34c9-45e4-b441-ed1d041d6614,32ff8abe-2cb4-4c16-af6d-a9359e4de2f0,2024-01-07,,False
5ff09948-30ed-4ef4-b2a4-60e99201cf9a,5763fb1e-1da0-47ac-bcdd-ebf926dbf43b,2024-01-05,Email,True
ea901405-7a3d-494d-b7a6-0c971ab8bfe9,f5b98c90-b50f-493b-a3db-ce059841f052,2024-06-13,Chat,False
13fbf5d0-bb6d-486b-bfa6-093dd18b7f99,c574c838-f8f7-4e22-b8fb-5950756262f4,2024-03-20,Chat,False
79542277-4b17-47c9-a4f8-410829433d3f,8758831f-c1cb-4369-b61d-55de280a4dca,2024-07-01,Email,True
dad40622-c8e2-4623-8522-0967affded5c,9ef75e2b-2517-4e6d-b752-ae890322233a,2024-07-12,Chat,True
2b983b3f-93fb-48ad-b8a2-61d7a9a53c73,5092f3c7-8ac9-444f-b361-4271ddf318c7,2024-07-23,Chat,False
374ecc5f-eb23-4563-8bad-e6fc11aef7a5,8c96c1f3-301d-4652-8808-ed7fd44c96d8,2024-02-01,,False
8f6d8ef0-d2f8-42b9-83cb-8a4fc9f689f0,3e77461b-6339-47c3-b701-14ddf2d53df0,2024-06-10,Email,False
de3f226c-1c27-4025-88bb-64f994d16890,230d356d-0e2e-42f7-a1aa-b80fe11f3b8d,2024-04-14,Chat,False
84482b64-e5fe-4f5c-b554-526a0df114fb,eae94849-07d3-446f-a8a4-12c6fd7aed4b,2024-04-04,Phone,True
aff42da0-ab68-4e1b-a7e0-bfb7bf16a5df,c2195696-d59d-48aa-9e98-2457bb790034,2024-04-12,Email,False
3dd191d4-9935-4f49-910e-98342fcddd87,df03db23-40db-4205-81b3-2fd2a0a0cfa7,2024-07-03,Email,False
d9e6e324-f797-4040-a503-55ed2ca30e5e,cc9a2115-b197-4a2b-9a6a-0fb2da5a0c73,2024-05-24,Email,False
51bd2682-b9d6-4394-9227-f80d145dd819,431c3974-f686-4979-a530-198189717bfd,2024-03-04,Phone,False
6a16752c-df73-4224-b82f-efbe68ef3a37,66ef8007-45fe-40cf-a6a4-6ceac9a7c5ee,2024-02-07,Phone,True
684bec1c-9849-48d2-8771-46745d2fe719,98508bcb-cc65-43c1-8126-dd6aa3831d5c,2024-03-15,Chat,False
69fa55ff-1e68-4300-9f0a-1d587d20a612,df6c1c7e-8f4f-45dc-aaaf-3428c8646537,2024-01-03,Chat,True
9f85961a-cec5-46f1-bf4a-c1dc5c1a810d,ec128a06-b46b-42d3-929a-4e7043aa09fd,2024-06-04,Phone,False
93bf03d1-2ba2-4c42-8acc-1a742ff8b2de,c2622e7f-1cb5-4dc2-90d2-46fe480dcae1,2024-03-25,Phone,True
e3dd8f57-e94b-4d80-97c6-a344bcc1fe0b,7cd74fea-3cb7-4f42-aaff-55eeb852e48e,2024-06-21,Phone,True
e32de614-11f2-42dd-8c49-5a4561d2a13e,e8c294e5-e3e0-4af2-aadc-bcbb77e4c339,2024-04-04,,False
20d017a7-4f0b-45a2-a857-e69192c16b1d,9ee25ed5-e5ae-483e-8e89-08ae39f3088f,2024-04-08,Email,True
9c2a3deb-9a8b-45be-a410-1e4857c958dd,e6d8f10e-2ae8-446d-a0ed-bd0b5d29b3b6,2024-07-05,Email,True
f9b32711-fb72-4281-a013-d2c7d6a9325b,2cf5e96e-6e09-4d97-b5f3-a04cd0244cc8,2024-01-27,Phone,False
17cb29f3-8d92-4a70-87c1-b9f363514c40,56c358bc-4463-4ed7-a555-56878d20bfc9,2024-02-25,Chat,False
1787b065-e0b4-4b71-9bdb-da323118972a,bf6a39cd-3f6f-4db8-979b-309e062a0bd6,2024-08-15,Phone,True
15f27ea9-e415-4baa-813f-078866c9666b,dae0689d-0c38-440c-b921-fe2413c3df3b,2024-05-19,,False
24c78504-30c9-4f70-8b11-cbb97825aa92,9ef75e2b-2517-4e6d-b752-ae890322233a,2024-05-28,Phone,False
540261f9-d7ae-4334-930e-9a4058bd116c,6693ba68-e359-4332-9500-1c6bf20b81c8,2024-05-18,Chat,False
b6219456-95e4-474b-8c20-314ace53e7c7,e26383e6-4eeb-430c-9a11-386e157233f2,2024-02-05,Email,True
8dc092ed-4281-4dca-bd1d-a2c969acb130,2673e21b-07b1-4804-ad33-2ccfa93a54ad,2024-03-13,Chat,True
a9af08a1-517d-4b04-b7e7-ba04c4f35cb2,d175f8f1-f29f-448f-a9bf-28d9d20e6d47,2024-01-09,Phone,True
8d320050-44fe-46cb-ada5-7f6565311bce,00fc38f7-b5c7-465c-839b-a55185f2635f,2024-03-18,Email,False
54a76ae7-00cd-4d76-a738-0dadfce1c5cc,63ed770b-aa27-4c0a-85cb-26331817d7fb,2024-03-06,,True
47e7fd8f-97e1-4dec-b729-3c7eaad9a794,d625e728-93bf-4b14-8bd6-0fa9260e01f8,2024-08-19,,False
3cb8408d-0738-4724-8f16-11814a328139,46995174-1c3b-40c5-b9b4-312bbfd49289,2024-04-15,Chat,False
62151b9f-0eec-4f6b-9945-ed7fd430cada,0bab460b-e8fc-4d21-83b0-d124c55c8f41,2024-02-05,Email,False
87035ab3-2a84-4762-a48d-b21aaa603b61,c9586ca2-0282-4f57-9f11-c8894f6d7361,2024-01-24,Email,True
69dc4981-a6bc-45b3-b166-b73f4f63eb83,ce9cfb03-0d1d-4654-bd97-1a90c4c160fa,2024-04-03,Chat,False
4cfac6d4-af29-481c-b552-a1bf65e286b6,10eb0f3f-a266-4e1e-8b39-108a292e21e9,2024-04-21,Chat,False
