Transaction_ID,Customer_ID,Product_ID,Date,Amount,Sales_Rep_ID
fcbd405f-e0a9-4217-8ed9-992eb3d8f182,0b58c0d1-eb41-4b32-9487-6713b6d2cff0,26,2024-07-23,394.0,83d4bcc2-c5c2-4953-b888-2748e313cc66
ebe524b5-3b64-4cdf-b3b9-0450451ba4b0,81a236f9-f583-4480-80e3-d0b288c991d9,37,2024-07-08,347.0,02acdbab-d149-4053-8c7a-871ba76f003e
9c7c4ef8-30ce-4b66-b149-f2d1c35b2b49,a5571fa0-25bd-4d78-a2d7-fa8eb23cdba2,47,2024-05-11,310.0,bcbf0f5c-6497-4219-b42b-4954b88b0480
c7c84279-bd36-4379-a1e0-3d2bc20e72af,acd954dd-52a7-4c51-8bc6-d587e562ec0e,27,2024-06-19,195.0,e606e140-e08f-44a6-a97f-9de66467c52d
5db00d3c-4f4c-4828-b968-ec51ad7f680c,df1d006a-dcec-4ae8-902e-76ed5de0c0f5,48,2024-04-14,405.0,bee79b36-32a7-44ab-8bb6-6e393573b240
4625ef22-ed19-4b76-993d-c690ad3ea64d,0b7f37a7-5ef6-4514-afa5-87f24ad4ea70,35,2024-07-21,170.0,87adedcb-ab44-4cf8-ac92-6f3ca9a9712e
c3bee11e-1d7f-4dd2-9a95-52c5e7da0c4b,236c5923-6279-4dfd-9305-87215258e57f,27,2024-02-14,350.0,61989b73-1807-414a-a75b-f194c0152dba
5a59cf22-b876-4609-9335-a101ce72b967,d3a3c064-3115-4cd4-9d1d-3d2a77efa468,8,2024-06-14,79.0,06a9a95f-ae20-44ae-ad5d-d4bdf5f121d0
c4d50297-a786-45f1-a249-96fc0db68377,ffabe3fc-2780-4068-a25a-2d8174152b10,39,2024-03-08,72.0,2bad2c4e-1891-4fdf-921f-39712c19df58
ca0bd810-0618-4444-98ba-9437a7a63d8c,48f17009-8f9a-4b05-a050-d881008a790b,37,2024-04-23,150.0,e436fc49-a67b-4eda-bab9-a19a0b31a3e2
e19c1f11-bc7d-4d1b-a8fd-fb67aba4f8a3,236c5923-6279-4dfd-9305-87215258e57f,30,2024-01-28,336.0,e48e19e2-3978-4330-ac3b-4e3217312d72
dacf349c-9270-4c76-b69f-7af103c6d321,66ef8007-45fe-40cf-a6a4-6ceac9a7c5ee,36,2024-06-19,304.0,33ea8c7d-1b0a-4be7-9cff-d35ea357325f
ce616233-8310-4009-8586-140ec5e5e210,9ee25ed5-e5ae-483e-8e89-08ae39f3088f,21,2024-02-01,,d07336a6-e21c-45d9-bc59-bb63382649bc
a5fd74c7-9765-4c15-9edd-b2c7fcfef527,934c9119-2846-4489-a615-841c7f3d1082,28,2024-05-17,116.0,69963dca-cd5e-4109-abdf-a72f8d324cf6
9276db39-4cf2-47bb-94c1-94274dc3be10,115c9e1f-ac33-4666-8f8a-3ba19244c16e,41,2024-03-02,395.0,0437b05a-9628-43f9-ac07-0b9a0dc96dcd
0d5e3450-1d02-46a6-9ad0-7ecf47791f43,7622c988-b135-4108-8c85-f99b453b1f9d,47,2024-03-01,491.0,1f463865-908f-453f-8c86-5832f423dba6
8dc12276-ca39-4b9c-a62a-2a72d2a82016,c756b950-6500-4c4a-90c9-61aea582d3ab,44,2024-01-28,270.0,ab37df34-610e-4c16-956b-4f2e38cb60bf
f6fe106b-612a-49b7-bdee-7a5755c93d7c,f29bdd0d-458f-4ab2-99e7-4b5ac1044984,34,2024-05-16,343.0,a72e32c4-ca21-4bca-9563-7c570fef3bd0
1a51b893-d611-4272-a8f8-c1e85ecb6729,9d32e2e9-9d94-422b-b6dc-730b2fa668fd,39,2024-03-31,81.0,61989b73-1807-414a-a75b-f194c0152dba
8aeb511f-5085-4878-a028-156e44eefe1c,1d2998ec-9983-479a-bce2-28bd5b56aa3c,3,2024-05-31,304.0,8f50db63-4bac-4baf-8ef4-2aea9b8150be
74459802-9d93-4716-9f14-5960a201fd9b,df03db23-40db-4205-81b3-2fd2a0a0cfa7,49,2024-08-16,284.0,bee79b36-32a7-44ab-8bb6-6e393573b240
4fac62b6-311a-4237-b181-d0496a4d50ea,b557df31-34c0-45a0-9394-6bfa2b26a1fb,35,2024-03-29,173.0,b765f7ba-f31c-493a-bcf9-c048506b6448
c428d469-18b2-45e4-8551-ae63d1445303,db2a4c30-a4d3-4b32-b2c6-4f4c903d2f68,33,2024-05-09,211.0,bcbf0f5c-6497-4219-b42b-4954b88b0480
49989f91-43cb-4a60-8bf1-2f6213c88bcb,ec77cf0d-5406-4a54-badb-aab6ba7c0ced,17,2024-06-18,414.0,e436fc49-a67b-4eda-bab9-a19a0b31a3e2
f081d36a-aa3f-4eb3-93da-ab96fac6f59e,8e5cd20b-e463-42f4-83cd-c50d0c72169c,31,2024-04-29,137.0,d07336a6-e21c-45d9-bc59-bb63382649bc
b06f7579-aa27-4c23-b846-6bf18d76d54c,dc1d043c-1085-4f95-aeef-7eb26647ca77,9,2024-05-18,260.0,98586a1d-9962-4bf9-9385-7d5980e4ba63
f6e771bf-65bf-4743-91f0-707b4373809f,0f843fb2-0824-457d-a319-bfde36e50398,2,2024-04-13,148.0,5afc6a19-ffa5-43ef-8acd-d022f6837055
6b66eda9-5123-4eb6-a496-05f193fa1030,2fe7a98b-f423-47df-aa17-fe7768bf70af,43,2024-05-24,364.0,f243144e-485f-4382-81ef-2a9a3c63f172
244c87e1-1a3b-4bbb-9283-71c11dae0f6b,9ee25ed5-e5ae-483e-8e89-08ae39f3088f,16,2024-07-25,95.0,a72e32c4-ca21-4bca-9563-7c570fef3bd0
b98406e1-e363-4882-9a05-b835d27eb3e2,8d356841-fb0c-4dfa-9f69-537edf941b50,24,2024-01-21,263.0,bcbf0f5c-6497-4219-b42b-4954b88b0480
ab75bdec-af3f-40bc-b097-da70aa4fbd5f,8d533d2a-7c02-4345-8a9d-0349182dd268,49,2024-03-02,187.0,5251ef10-fefe-4622-b4cf-b7d97bcce4fd
7cc8857b-1a75-4e08-9899-820e69e13c37,1d2998ec-9983-479a-bce2-28bd5b56aa3c,5,2024-02-21,115.0,8aede4f3-bd43-45a7-9edc-5d69a2645fa1
80ec3be8-c193-41a2-8229-b67bbee25203,a85e6a90-78d5-490c-a53f-c58b2e57c59b,12,2024-04-08,449.0,37455a0c-e36c-428f-b4cb-0ad5ce09f8b5
f45d3246-b132-40bb-a00b-0fc25410c3b6,c6061e5f-c4ba-4f2d-94eb-da34579f8519,33,2024-08-15,321.0,6af3a505-ac9e-4b75-8784-731ed5f5ed73
95f5720e-998c-40a8-8454-27c3c11e89e1,fa88d8d2-8229-4bfc-b1c0-2396ef852a79,30,2024-04-17,354.0,69963dca-cd5e-4109-abdf-a72f8d324cf6
b1c613df-1c24-4cc5-850c-38f2067f9170,7cd74fea-3cb7-4f42-aaff-55eeb852e48e,4,2024-03-09,490.0,e436fc49-a67b-4eda-bab9-a19a0b31a3e2
6ff45d4a-86da-4fe8-a46e-47097042fe9d,47fae057-1414-4281-84b1-c36c87aee80b,36,2024-03-27,373.0,9c44ee81-8254-45e1-af23-a4608ceb126c
56886442-004e-47e2-97cb-e37f28bf5e81,10cb18e7-f765-4336-bed6-32e5845ce923,32,2024-01-13,218.0,3e97b5d8-933a-4860-bce7-2398af6c5613
f49a03bf-0f98-466e-8394-2e76c04b2102,36b57eed-b59e-4f00-957b-af98ddda3e77,48,2024-03-27,370.0,459201da-22e7-417e-ba68-bc972bf96e81
1b60c308-5fb7-41d9-b2ce-1750bcea824b,1d664e5b-d86e-4a54-9d4f-11efa34f9686,47,2024-08-04,493.0,06a9a95f-ae20-44ae-ad5d-d4bdf5f121d0
9453d6de-ca83-4b2e-89c1-27846308d81c,20566376-aa05-4b75-915d-93d7496202d0,42,2024-05-16,119.0,1ce71e8b-2ac6-4939-bdca-476b9861362a
e5bd40f5-7bcf-410a-861b-804a9b52fdb5,6aa61ef6-8955-42a5-b028-def8cf8cb8ef,45,2024-04-20,,5184e796-6c9f-4019-907b-6e9e838430f3
bc089134-c891-4488-b74a-81e103fc27b1,a24f83e7-7de7-4196-a7a7-ba9d21823b14,1,2024-01-05,475.0,ab37df34-610e-4c16-956b-4f2e38cb60bf
40497c96-f01a-4a1f-ac4c-5bebe3a78ef2,c574c838-f8f7-4e22-b8fb-5950756262f4,31,2024-01-27,492.0,5afc6a19-ffa5-43ef-8acd-d022f6837055
11d344b3-dbe6-41dd-a2fc-6131273c088a,321c2e5e-6127-4a81-b6b5-000d54c145b4,23,2024-03-22,98.0,0437b05a-9628-43f9-ac07-0b9a0dc96dcd
7c5ffc8e-78ff-402c-aca5-ae4cf8c50cc8,9cfec88c-9489-408d-a297-3fa9bfd32674,10,2024-08-05,180.0,d0fa26a0-d161-4976-ae9a-9c5f74fc103c
653efc4b-6517-48ff-9af7-8ce1a066ae95,0788f200-5721-41ec-9ff5-0ffc65fb465b,5,2024-04-15,332.0,1ce71e8b-2ac6-4939-bdca-476b9861362a
3e0d9055-500f-422b-bf10-ed56aa25f51f,e47edfb0-2977-434a-8bc3-f75b8b6ea95c,6,2024-03-15,306.0,06a9a95f-ae20-44ae-ad5d-d4bdf5f121d0
f8ee4401-e0b5-44f5-a670-1b40787ddf91,149b8752-cedd-4c06-bbf9-aeadef2ec970,20,2024-03-16,59.0,e972a171-f017-4e03-afeb-97404ac6a71c
d26874f7-204d-489f-8dcb-67df2cf839e9,51983bd3-03a4-42c8-b784-e978d8771d0f,7,2024-04-23,445.0,5251ef10-fefe-4622-b4cf-b7d97bcce4fd
c2480db1-b918-4f22-b2e0-05ade6632045,31010ce5-cdc5-46c7-ac51-002a5098bb57,1,2024-06-09,369.0,5251ef10-fefe-4622-b4cf-b7d97bcce4fd
70a12e39-1d97-472b-b4e3-ab721cbfb491,342e9e90-fb41-42ef-9778-34ee2c4c536e,18,2024-05-08,94.0,37455a0c-e36c-428f-b4cb-0ad5ce09f8b5
16253e9a-1266-41cc-8b71-80d604b7889b,4f8250f3-4ca8-4f30-90ac-13fb25b972be,18,2024-07-13,247.0,e606e140-e08f-44a6-a97f-9de66467c52d
f7c24ea3-a4a4-4888-be67-cd970f318a08,e389eea3-1879-4df8-9311-fb2b068c4082,24,2024-03-18,484.0,e972a171-f017-4e03-afeb-97404ac6a71c
b3dd3dce-efe8-4a11-a278-bf704dd787dc,c109710b-a654-4bea-80df-ee0fbcf16664,34,2024-07-31,238.0,8aede4f3-bd43-45a7-9edc-5d69a2645fa1
be7f7c0d-b6e9-480e-b2a4-9ffcf3e5f4fe,cef0b5e5-7791-4972-8737-655b631b9a0d,30,2024-07-23,430.0,cff5a157-eebc-4c5a-9fe1-2d5d7820f90d
9f706925-336a-424e-a67a-9e778bc427b3,470a6b1d-1ead-4843-b58d-4ca3f441db4f,9,2024-06-24,145.0,8d3bd9c2-124c-48f1-b925-68d0a28ae4a2
2986b1df-856d-431f-a4dd-aa0b62dcc128,5aa953b3-e4bd-4b14-be0b-9e895d39156c,9,2024-06-09,396.0,4daeb6af-d7e9-4f99-91b3-6c912f45b740
76206a91-fcfd-4e8c-b91b-2aec64e0242b,67b78b5d-cc20-4865-850b-9c2ae56a183b,36,2024-01-19,255.0,d07336a6-e21c-45d9-bc59-bb63382649bc
1d5975ba-cb3f-4bbb-8199-e05747e482bc,7213aa78-ff4f-4fc6-a7cd-c1307badbb07,2,2024-04-29,236.0,8d3bd9c2-124c-48f1-b925-68d0a28ae4a2
754f57f9-dc12-4552-a2a3-c2e7636d489e,ff19ffee-f0ca-4137-80c5-a588757eaf2c,11,2024-03-05,62.0,182f2a72-4271-4bbb-af12-abe8c23f6b80
ade4c308-b630-47ba-aac7-a0ea68e1f80b,d1c31505-73ab-4e70-86b3-a6c358694f1e,45,2024-08-07,89.0,d0fa26a0-d161-4976-ae9a-9c5f74fc103c
0ceed524-8469-4106-9b8c-158e626ef942,2feb157a-03d9-4715-9b4b-db6d46c9221f,49,2024-02-12,302.0,8f50db63-4bac-4baf-8ef4-2aea9b8150be
1c3c92ba-bfcd-4373-bcc5-5f9fe3b69e06,b161e3c2-7641-4be2-99d6-1b4b62f73e57,44,2024-03-25,185.0,e436fc49-a67b-4eda-bab9-a19a0b31a3e2
2a360aec-1618-4524-94c1-0481d0e9c3d1,ff19ffee-f0ca-4137-80c5-a588757eaf2c,2,2024-03-31,257.0,2f1183af-7ef6-498a-a851-91820338ff67
d7ed852b-513d-4f53-ad93-f5dd2e778e4b,44eecbca-dbe0-4f32-b491-815b7b89c389,26,2024-01-16,77.0,9bf470dd-8ea5-453c-8546-b7cb39d39c47
c35f84ac-cb14-4b43-a9ce-ba75527c313a,115c9e1f-ac33-4666-8f8a-3ba19244c16e,39,2024-05-27,,f243144e-485f-4382-81ef-2a9a3c63f172
219bd127-f519-462f-b594-959017fa115c,614b4d0b-a21d-44de-8e85-fd62680a63fa,31,2024-02-29,221.0,33ea8c7d-1b0a-4be7-9cff-d35ea357325f
a5438c43-2ee1-4f32-979a-e67d4c1a7284,90642a03-5942-4192-aaaa-67baf3e2a6b3,24,2024-07-23,256.0,e436fc49-a67b-4eda-bab9-a19a0b31a3e2
9ff517c5-71f9-409f-8380-ea926b593265,20566376-aa05-4b75-915d-93d7496202d0,28,2024-02-01,431.0,83d4bcc2-c5c2-4953-b888-2748e313cc66
a5356ede-0bf2-4a06-a97b-9ceedf1fd4d3,41b14a02-df69-4f06-bba9-a32a32d7c008,11,2024-02-02,213.0,f243144e-485f-4382-81ef-2a9a3c63f172
5f2b96ca-86ae-413b-8ffb-e66e21c32dd4,0e206840-2f54-49e4-a0c1-7966e11ed3fc,24,2024-08-19,257.0,440d8680-f45c-487d-9a53-1164227504ed
bf6b0a6d-23a6-4ded-9ad3-a93df59b0623,703758f1-a8fe-491b-aba0-4c375aaf40ee,16,2024-04-06,97.0,e48e19e2-3978-4330-ac3b-4e3217312d72
943e9b74-2b5b-4bcf-94f0-68c1cc22e914,0d7fb346-dd23-4ecf-8c23-7a9444550cdc,31,2024-07-10,193.0,02acdbab-d149-4053-8c7a-871ba76f003e
2495b184-6e92-4981-b1ad-80e8d0d0b495,aef56cc0-b77a-4ef4-a4c7-82f6a7760fb3,5,2024-04-13,341.0,8aede4f3-bd43-45a7-9edc-5d69a2645fa1
6ee8e73f-723c-46ea-a33f-cf59b02f93eb,d29ce320-6934-4c38-bcc4-3a1982bf186e,43,2024-05-24,378.0,0437b05a-9628-43f9-ac07-0b9a0dc96dcd
aab8b414-eb7b-425c-897c-ac2cd6d6e404,7cd74fea-3cb7-4f42-aaff-55eeb852e48e,35,2024-06-19,292.0,a72e32c4-ca21-4bca-9563-7c570fef3bd0
fd9e9d2d-7a2f-4f28-a76a-f91e89f9b0f9,0ff2c56a-a2af-4e87-90d0-24904f0f9426,3,2024-04-06,,83d4bcc2-c5c2-4953-b888-2748e313cc66
6bc19f94-b56c-4dc2-bec9-18a2a6bfa62a,86b74a1f-25f6-4fb3-b91d-bdd3c66382b4,7,2024-05-10,322.0,459201da-22e7-417e-ba68-bc972bf96e81
a9c96b72-1b7c-48a5-944f-93b3343da275,4d088ec8-25d7-417f-a6d0-86a1ae907147,24,2024-08-16,175.0,8d3bd9c2-124c-48f1-b925-68d0a28ae4a2
91b03575-615c-44c9-8d32-ea399220bce6,0f4ff1f7-40fc-4223-a2fa-677292d8708b,47,2024-01-03,264.0,8aede4f3-bd43-45a7-9edc-5d69a2645fa1
d147ac3e-9627-47b5-a1e8-fbec8750642e,acd954dd-52a7-4c51-8bc6-d587e562ec0e,8,2024-01-03,254.0,d7558c8d-5355-48e7-8b88-30ab41ff2b8f
df66a292-f76f-4f00-9611-1591826084b7,003ca69a-991c-4c11-899a-51bb7365499d,31,2024-02-26,198.0,182f2a72-4271-4bbb-af12-abe8c23f6b80
1ea3e9d5-8a93-442a-be3d-eb82fd61966c,8056d143-f0d2-4bc5-997f-bb4e063836e6,16,2024-02-20,130.0,5184e796-6c9f-4019-907b-6e9e838430f3
4e5b3b04-79b4-40f2-bfdf-2f2c039975c2,7cd74fea-3cb7-4f42-aaff-55eeb852e48e,1,2024-05-15,235.0,440d8680-f45c-487d-9a53-1164227504ed
2e5c21f2-34e2-40a2-93c1-3bc0eeb577ad,c2f23a03-dacf-4454-84fe-9fc71c0823b5,43,2024-04-29,356.0,d07336a6-e21c-45d9-bc59-bb63382649bc
2c694d1b-2708-4b06-98ad-433df286fb00,fd6f48cd-204a-43b2-8632-ca7f47f72481,2,2024-05-15,382.0,98586a1d-9962-4bf9-9385-7d5980e4ba63
3803753c-52e5-4ea7-9162-66774c42a26b,20d5d39a-ae21-4d3c-89a8-208a9462f8ac,13,2024-07-05,,05cc8513-8a8a-4598-862a-218d1093ae26
8aa8b6e4-b1e2-4257-9682-27fdcefe9103,ec77cf0d-5406-4a54-badb-aab6ba7c0ced,9,2024-07-10,197.0,a72e32c4-ca21-4bca-9563-7c570fef3bd0
01a5dfc4-143d-4609-958d-881b80323ade,7622c988-b135-4108-8c85-f99b453b1f9d,43,2024-03-06,,1f463865-908f-453f-8c86-5832f423dba6
ce941a0c-829e-4daf-88e3-cd7a8144676a,69ac4875-45f6-48dd-8633-01f8bd09bc88,3,2024-07-03,364.0,9bf470dd-8ea5-453c-8546-b7cb39d39c47
519063fb-2d0c-4545-bdbd-99a388aeaac8,f963092b-fa72-4017-bfa5-a7daec18bc46,42,2024-02-22,107.0,440d8680-f45c-487d-9a53-1164227504ed
94db483b-17d9-4cc2-ba12-1d3617ab7d70,c109710b-a654-4bea-80df-ee0fbcf16664,21,2024-02-28,58.0,9c44ee81-8254-45e1-af23-a4608ceb126c
291b703a-9ec3-49a5-afcc-35ca0937a3d5,2b2673a4-7eed-4776-9b21-12cc5fb6ed51,15,2024-07-03,233.0,61989b73-1807-414a-a75b-f194c0152dba
4265a5aa-c45c-4359-ab4d-46876809a0e9,2b1b6303-a156-4076-b79c-88087c0e718a,30,2024-06-24,168.0,2bad2c4e-1891-4fdf-921f-39712c19df58
f9f95a26-2a5e-41d4-8af5-9e27c0865296,0d7fb346-dd23-4ecf-8c23-7a9444550cdc,25,2024-01-28,226.0,06a9a95f-ae20-44ae-ad5d-d4bdf5f121d0
70ddcdeb-600d-4d56-ab8f-6d734fd5f669,73370301-bc1d-482e-b786-c70799aa3387,20,2024-04-02,355.0,37455a0c-e36c-428f-b4cb-0ad5ce09f8b5
1400bb9e-b03a-445b-acae-5821a8c939d8,342e9e90-fb41-42ef-9778-34ee2c4c536e,17,2024-01-17,395.0,3e97b5d8-933a-4860-bce7-2398af6c5613
47cfcdba-8067-452a-9861-f51f73baa271,0b7f37a7-5ef6-4514-afa5-87f24ad4ea70,38,2024-08-19,,2f1183af-7ef6-498a-a851-91820338ff67
acfeda5c-b6da-40f6-9978-3a059d0ca0b6,2d4729db-514e-4673-81ea-682e6bad8434,46,2024-05-25,218.0,182f2a72-4271-4bbb-af12-abe8c23f6b80
c4574955-259b-4927-8685-21dba51547d5,b34edc3a-c63e-4b27-9c2f-fb3cdf68a8ed,22,2024-02-14,,1ce71e8b-2ac6-4939-bdca-476b9861362a
402752cf-b387-449f-b006-f0978353b5a4,e525e7f9-41ee-48bc-b8f4-81a75acbc3aa,45,2024-02-17,467.0,1f463865-908f-453f-8c86-5832f423dba6
a35c3b60-3f61-44fd-b085-6b0b23770cab,cf708bf2-a6f5-4119-b7b9-060573ca79c4,43,2024-04-25,446.0,d0fa26a0-d161-4976-ae9a-9c5f74fc103c
0197913a-0fe3-4bcc-a518-e510b22591c4,51983bd3-03a4-42c8-b784-e978d8771d0f,10,2024-02-17,115.0,d07336a6-e21c-45d9-bc59-bb63382649bc
566728cf-ae29-427c-82ee-dbee398d031c,3798d046-0526-4bc0-948e-e522e5e63894,34,2024-04-26,252.0,459201da-22e7-417e-ba68-bc972bf96e81
45fa9cea-4c09-4df7-92ff-67a3c9b393af,8882d25f-56f0-46d3-b778-8b3e4d16f519,11,2024-07-07,352.0,05cc8513-8a8a-4598-862a-218d1093ae26
c38b8192-fbdc-464e-9d7e-c843869eebfa,31010ce5-cdc5-46c7-ac51-002a5098bb57,36,2024-06-10,399.0,37455a0c-e36c-428f-b4cb-0ad5ce09f8b5
94adb3ee-aeab-4ad5-b702-640f7ddd853e,c11b56a9-62cc-4b81-89a5-88781dc00f00,42,2024-06-22,492.0,4daeb6af-d7e9-4f99-91b3-6c912f45b740
56549686-6b2f-4b1d-ba3b-6fc17480f033,dfce9c24-71c4-4cd8-9b59-f34e48842979,37,2024-04-05,243.0,1ce71e8b-2ac6-4939-bdca-476b9861362a
c00d078f-2f87-4104-aff4-79c7d42c95ca,9ef75e2b-2517-4e6d-b752-ae890322233a,27,2024-02-07,309.0,13303e49-6260-4e49-93da-e1abfd37a692
0ad67a9f-9d20-4b08-b0b1-8f9b9fd648c5,b58957f3-667b-462a-9fd0-dc93ff521145,44,2024-04-30,266.0,e436fc49-a67b-4eda-bab9-a19a0b31a3e2
2d442d19-2b3d-4dc6-b01f-9790911d3573,51983bd3-03a4-42c8-b784-e978d8771d0f,33,2024-06-06,424.0,8d3bd9c2-124c-48f1-b925-68d0a28ae4a2
b2264543-2a81-4842-a93f-3901d2e04869,088dcd89-6393-405e-9059-f7504fcebf4e,29,2024-02-12,439.0,c48b42a3-544b-4542-8528-4208e6f80b46
b2b1bd0a-494b-4e73-802f-2c84c313cfa8,b6878cea-1767-4d07-bba5-a1a762f27aee,33,2024-08-09,,bcbf0f5c-6497-4219-b42b-4954b88b0480
63582b10-93f3-4a03-90df-0c0834b9cead,9ca4c4ed-49bd-445d-9dad-9a32cbbb2145,15,2024-04-22,75.0,6af3a505-ac9e-4b75-8784-731ed5f5ed73
26dabc15-dbb6-4f51-8a8e-dd3bf56757cf,98508bcb-cc65-43c1-8126-dd6aa3831d5c,46,2024-04-11,244.0,459201da-22e7-417e-ba68-bc972bf96e81
9386c2f2-6f61-4486-9491-96761aeb9bed,f963092b-fa72-4017-bfa5-a7daec18bc46,29,2024-08-05,161.0,d07336a6-e21c-45d9-bc59-bb63382649bc
91d1cbb0-d097-4c00-8b14-4f9007974469,374abbc5-d5ad-47df-8212-30409e84c5c4,2,2024-05-12,77.0,87adedcb-ab44-4cf8-ac92-6f3ca9a9712e
922986cd-1c51-4789-b185-fc9cfae3386a,13caca6e-59e7-4b1f-8ef5-7dc49b80edb8,24,2024-07-16,312.0,13303e49-6260-4e49-93da-e1abfd37a692
194ebc30-93ae-474d-b0cf-0d6a70609fb6,627d9829-6d52-4899-b01e-9c4843c67bd1,25,2024-06-18,70.0,1f463865-908f-453f-8c86-5832f423dba6
71ee77e6-60fa-432c-828a-0c7ce0a0d818,f963092b-fa72-4017-bfa5-a7daec18bc46,35,2024-06-23,183.0,5251ef10-fefe-4622-b4cf-b7d97bcce4fd
2c1cfd6b-a524-449e-89e2-7f7907bec6ad,e6d8f10e-2ae8-446d-a0ed-bd0b5d29b3b6,48,2024-06-17,,33ea8c7d-1b0a-4be7-9cff-d35ea357325f
5c6e7176-a20e-4656-9dc3-6babaffe6f8e,29593a3c-f053-4d32-ad5b-bd45a655a5be,3,2024-08-12,123.0,e972a171-f017-4e03-afeb-97404ac6a71c
7db56c0d-bc39-4b5d-9f33-aa673ddda8c7,cbbcf29e-4b50-41b9-acdc-53318fa98227,30,2024-07-10,,2bad2c4e-1891-4fdf-921f-39712c19df58
e854c6c1-e9ba-4862-af28-7f759e702c98,f5f5a103-dd6d-47de-8b7e-685d9773533f,17,2024-08-03,492.0,3e97b5d8-933a-4860-bce7-2398af6c5613
e5b2f93f-7660-45b7-b9a4-5a4174cbd643,952f6b7a-4c86-478c-a97d-b7266b95fbe6,11,2024-04-19,425.0,440d8680-f45c-487d-9a53-1164227504ed
3ca1466c-d5a8-4e37-9373-deffc40fb279,e94efd62-e957-421d-82ab-41b795cfdada,17,2024-08-14,465.0,182f2a72-4271-4bbb-af12-abe8c23f6b80
41c63fa9-4e4c-47bb-a84b-cb62bf58f825,746c6bb5-6e44-45c8-a8c1-bd56a3396b9f,41,2024-07-24,323.0,182f2a72-4271-4bbb-af12-abe8c23f6b80
a074c6ab-c644-4148-8bcd-84aa28529b4d,8e5cd20b-e463-42f4-83cd-c50d0c72169c,11,2024-04-19,500.0,69963dca-cd5e-4109-abdf-a72f8d324cf6
624a605e-2565-4c88-9692-637af1f1758a,bc7a1591-33bf-464d-ae17-fdc622dd31d4,20,2024-05-12,242.0,ab37df34-610e-4c16-956b-4f2e38cb60bf
f1d39028-df50-4c68-acbb-840fa4279a00,0b58c0d1-eb41-4b32-9487-6713b6d2cff0,32,2024-02-19,299.0,4daeb6af-d7e9-4f99-91b3-6c912f45b740
698c4f61-3747-4e93-998c-d9a615133976,0afa5f18-dd87-4a64-9875-dfd76f255078,22,2024-06-09,318.0,f243144e-485f-4382-81ef-2a9a3c63f172
901756ec-b262-4444-a269-e29f1989b5f5,0f4ff1f7-40fc-4223-a2fa-677292d8708b,29,2024-08-12,241.0,c48b42a3-544b-4542-8528-4208e6f80b46
daf46171-d518-47ad-8e0f-a743061b8656,7213aa78-ff4f-4fc6-a7cd-c1307badbb07,9,2024-08-05,285.0,cff5a157-eebc-4c5a-9fe1-2d5d7820f90d
370dfbe5-83ef-4fa6-a546-6435d7d003ba,54ba475c-eed6-4d9b-ba8a-1652f11acbc2,12,2024-03-28,426.0,9bf470dd-8ea5-453c-8546-b7cb39d39c47
ef333dc3-df1b-4a84-bb60-fdb773568122,2ede74c5-b9f0-4325-a874-f179e13d0c33,12,2024-02-06,408.0,9dd03ac8-7cac-493d-bcd1-06ca9a66ca33
818422ad-1617-4ea7-9dd5-51686c31af1c,bbd6947a-99f5-4ec5-8f88-c77cd6391a20,12,2024-05-18,356.0,182f2a72-4271-4bbb-af12-abe8c23f6b80
e7dcd84a-c2b3-4032-8f50-0e8e8e286166,b38a8161-d182-45c1-92eb-c5fba24dd198,44,2024-02-15,54.0,e48e19e2-3978-4330-ac3b-4e3217312d72
74328226-a5eb-4522-85d4-933512c80903,e16a64a3-cd86-41ff-b494-7922f780f3ed,15,2024-07-13,312.0,33ea8c7d-1b0a-4be7-9cff-d35ea357325f
426c9c1b-887e-4a36-a589-9d2adfce4ef4,8aa69e92-8927-4ee4-bb75-60e6297adeaa,3,2024-03-13,300.0,c48b42a3-544b-4542-8528-4208e6f80b46
cd02eca3-088c-4e43-915b-64ebcfb543d1,7213aa78-ff4f-4fc6-a7cd-c1307badbb07,20,2024-02-29,77.0,61989b73-1807-414a-a75b-f194c0152dba
c24e806c-c244-45c1-9950-647d5ca2ecf2,552651e9-3ff6-4c64-bdc5-863a8c65c5b2,5,2024-06-18,405.0,d0fa26a0-d161-4976-ae9a-9c5f74fc103c
ec7c8f48-8f9a-4107-b6c7-f04dcb4d1fe1,5948fec3-3105-42c5-ba35-ae64d252edca,38,2024-08-13,92.0,98586a1d-9962-4bf9-9385-7d5980e4ba63
3d1e79fd-37db-475e-b785-7f93b61d506b,9f8a4fa9-aaa4-481b-98c3-216d940a4ac6,30,2024-07-31,90.0,83d4bcc2-c5c2-4953-b888-2748e313cc66
244da86b-9f70-4dbe-866f-e7ac2805a5b1,cc9a2115-b197-4a2b-9a6a-0fb2da5a0c73,8,2024-03-02,87.0,02acdbab-d149-4053-8c7a-871ba76f003e
11919239-0199-4bab-bdbd-6339b0c6337a,321c2e5e-6127-4a81-b6b5-000d54c145b4,25,2024-05-05,338.0,9bf470dd-8ea5-453c-8546-b7cb39d39c47
bfdcdc38-9f41-4e89-a5da-d773d1e080cc,352ac394-fb15-4e8e-84f1-2ca130a159d5,10,2024-06-09,132.0,98586a1d-9962-4bf9-9385-7d5980e4ba63
724393fe-a6f0-431b-b18d-2652e4e410b0,c6061e5f-c4ba-4f2d-94eb-da34579f8519,5,2024-06-26,248.0,d0fa26a0-d161-4976-ae9a-9c5f74fc103c
